Match Number,Round Number,Date,Location,Home Team,Away Team,Result
648,13,28/01/2025 00:00,Spectrum Center,Charlotte Hornets,Los Angeles Lakers,
649,13,28/01/2025 00:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Detroit Pistons,
650,13,28/01/2025 00:30,TD Garden,Boston Celtics,Houston Rockets,
651,13,28/01/2025 00:30,Barclays Center,Brooklyn Nets,Sacramento Kings,
652,13,28/01/2025 00:30,Kaseya Center,Miami Heat,Orlando Magic,
653,13,28/01/2025 00:30,Madison Square Garden,New York Knicks,Memphis Grizzlies,
654,13,28/01/2025 00:30,Scotiabank Arena,Toronto Raptors,New Orleans Pelicans,
655,13,28/01/2025 01:00,United Center,Chicago Bulls,Denver Nuggets,
656,13,28/01/2025 01:00,Target Center,Minnesota Timberwolves,Atlanta Hawks,
657,13,28/01/2025 01:30,American Airlines Center,Dallas Mavericks,Washington Wizards,
658,13,28/01/2025 02:00,Delta Center,Utah Jazz,Milwaukee Bucks,
659,13,28/01/2025 02:30,Footprint Center,Phoenix Suns,LA Clippers,
660,13,29/01/2025 00:30,Wells Fargo Center,Philadelphia 76ers,Los Angeles Lakers,
661,13,29/01/2025 03:00,Chase Center,Golden State Warriors,Utah Jazz,
662,13,29/01/2025 03:00,Moda Center,Portland Trail Blazers,Milwaukee Bucks,
663,14,30/01/2025 00:00,Spectrum Center,Charlotte Hornets,Brooklyn Nets,
664,14,30/01/2025 00:00,Gainbridge Fieldhouse,Indiana Pacers,Detroit Pistons,
665,14,30/01/2025 00:00,Capital One Arena,Washington Wizards,Toronto Raptors,
666,14,30/01/2025 00:30,TD Garden,Boston Celtics,Chicago Bulls,
667,14,30/01/2025 00:30,Kaseya Center,Miami Heat,Cleveland Cavaliers,
668,14,30/01/2025 00:30,Madison Square Garden,New York Knicks,Denver Nuggets,
669,14,30/01/2025 00:30,Wells Fargo Center,Philadelphia 76ers,Sacramento Kings,
670,14,30/01/2025 01:00,Smoothie King Center,New Orleans Pelicans,Dallas Mavericks,
671,14,30/01/2025 01:00,Frost Bank Center,San Antonio Spurs,LA Clippers,
672,14,30/01/2025 02:00,Footprint Center,Phoenix Suns,Minnesota Timberwolves,
673,14,30/01/2025 03:00,Chase Center,Golden State Warriors,Oklahoma City Thunder,
674,14,31/01/2025 00:00,Capital One Arena,Washington Wizards,Los Angeles Lakers,
675,14,31/01/2025 00:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Atlanta Hawks,
676,14,31/01/2025 00:30,FedExForum,Memphis Grizzlies,Houston Rockets,
677,14,31/01/2025 03:00,Delta Center,Utah Jazz,Minnesota Timberwolves,
678,14,31/01/2025 03:00,Moda Center,Portland Trail Blazers,Orlando Magic,
679,14,01/02/2025 00:00,Spectrum Center,Charlotte Hornets,LA Clippers,
680,14,01/02/2025 00:00,Little Caesars Arena,Detroit Pistons,Dallas Mavericks,
681,14,01/02/2025 00:30,Wells Fargo Center,Philadelphia 76ers,Denver Nuggets,
682,14,01/02/2025 00:30,Scotiabank Arena,Toronto Raptors,Chicago Bulls,
683,14,01/02/2025 01:00,Smoothie King Center,New Orleans Pelicans,Boston Celtics,
684,14,01/02/2025 01:00,Frost Bank Center,San Antonio Spurs,Milwaukee Bucks,
685,14,01/02/2025 03:00,Chase Center,Golden State Warriors,Phoenix Suns,
686,14,01/02/2025 22:00,Gainbridge Fieldhouse,Indiana Pacers,Atlanta Hawks,
687,14,01/02/2025 22:00,Delta Center,Utah Jazz,Orlando Magic,
688,14,02/02/2025 00:00,Spectrum Center,Charlotte Hornets,Denver Nuggets,
689,14,02/02/2025 01:00,Toyota Center,Houston Rockets,Brooklyn Nets,
690,14,02/02/2025 01:00,Target Center,Minnesota Timberwolves,Washington Wizards,
691,14,02/02/2025 01:00,Paycom Center,Oklahoma City Thunder,Sacramento Kings,
692,14,02/02/2025 01:30,Madison Square Garden,New York Knicks,Los Angeles Lakers,
693,14,02/02/2025 01:30,Frost Bank Center,San Antonio Spurs,Miami Heat,
694,14,02/02/2025 03:00,Moda Center,Portland Trail Blazers,Phoenix Suns,
695,14,02/02/2025 20:00,Little Caesars Arena,Detroit Pistons,Chicago Bulls,
696,14,02/02/2025 20:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Dallas Mavericks,
697,14,02/02/2025 20:30,Scotiabank Arena,Toronto Raptors,LA Clippers,
698,14,02/02/2025 23:00,Wells Fargo Center,Philadelphia 76ers,Boston Celtics,
699,14,03/02/2025 01:30,Fiserv Forum,Milwaukee Bucks,Memphis Grizzlies,
700,14,04/02/2025 00:00,Spectrum Center,Charlotte Hornets,Washington Wizards,
701,14,04/02/2025 00:00,Little Caesars Arena,Detroit Pistons,Atlanta Hawks,
702,14,04/02/2025 00:30,Madison Square Garden,New York Knicks,Houston Rockets,
703,14,04/02/2025 01:00,FedExForum,Memphis Grizzlies,San Antonio Spurs,
704,14,04/02/2025 01:00,Target Center,Minnesota Timberwolves,Sacramento Kings,
705,14,04/02/2025 01:00,Paycom Center,Oklahoma City Thunder,Milwaukee Bucks,
706,14,04/02/2025 02:00,Ball Arena,Denver Nuggets,New Orleans Pelicans,
707,14,04/02/2025 02:00,Delta Center,Utah Jazz,Indiana Pacers,
708,14,04/02/2025 03:00,Chase Center,Golden State Warriors,Orlando Magic,
709,14,04/02/2025 03:00,Moda Center,Portland Trail Blazers,Phoenix Suns,
710,14,05/02/2025 00:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Boston Celtics,
711,14,05/02/2025 00:30,Barclays Center,Brooklyn Nets,Houston Rockets,
712,14,05/02/2025 00:30,Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,
713,14,05/02/2025 00:30,Scotiabank Arena,Toronto Raptors,New York Knicks,
714,14,05/02/2025 01:00,United Center,Chicago Bulls,Miami Heat,
715,14,05/02/2025 03:00,Intuit Dome,LA Clippers,Los Angeles Lakers,
716,14,05/02/2025 03:00,Moda Center,Portland Trail Blazers,Indiana Pacers,
717,15,06/02/2025 00:00,Spectrum Center,Charlotte Hornets,Milwaukee Bucks,
718,15,06/02/2025 00:00,Little Caesars Arena,Detroit Pistons,Cleveland Cavaliers,
719,15,06/02/2025 00:30,State Farm Arena,Atlanta Hawks,San Antonio Spurs,
720,15,06/02/2025 00:30,Barclays Center,Brooklyn Nets,Washington Wizards,
721,15,06/02/2025 00:30,Wells Fargo Center,Philadelphia 76ers,Miami Heat,
722,15,06/02/2025 00:30,Scotiabank Arena,Toronto Raptors,Memphis Grizzlies,
723,15,06/02/2025 01:00,Target Center,Minnesota Timberwolves,Chicago Bulls,
724,15,06/02/2025 01:00,Paycom Center,Oklahoma City Thunder,Phoenix Suns,
725,15,06/02/2025 02:00,Delta Center,Utah Jazz,Golden State Warriors,
726,15,06/02/2025 03:00,Ball Arena,Denver Nuggets,New Orleans Pelicans,
727,15,06/02/2025 03:00,Golden 1 Center,Sacramento Kings,Orlando Magic,
728,15,07/02/2025 00:30,TD Garden,Boston Celtics,Dallas Mavericks,
729,15,07/02/2025 01:00,Target Center,Minnesota Timberwolves,Houston Rockets,
730,15,07/02/2025 02:00,Ball Arena,Denver Nuggets,Orlando Magic,
731,15,07/02/2025 03:00,Crypto.com Arena,Los Angeles Lakers,Golden State Warriors,
732,15,07/02/2025 03:00,Moda Center,Portland Trail Blazers,Sacramento Kings,
733,15,07/02/2025 03:30,Intuit Dome,LA Clippers,Indiana Pacers,
734,15,08/02/2025 00:00,Spectrum Center,Charlotte Hornets,San Antonio Spurs,
735,15,08/02/2025 00:00,Capital One Arena,Washington Wizards,Cleveland Cavaliers,
736,15,08/02/2025 00:30,State Farm Arena,Atlanta Hawks,Milwaukee Bucks,
737,15,08/02/2025 00:30,Barclays Center,Brooklyn Nets,Miami Heat,
738,15,08/02/2025 00:30,Little Caesars Arena,Detroit Pistons,Philadelphia 76ers,
739,15,08/02/2025 01:00,Paycom Center,Oklahoma City Thunder,Toronto Raptors,
740,15,08/02/2025 03:00,Footprint Center,Phoenix Suns,Utah Jazz,
741,15,08/02/2025 20:00,American Airlines Center,Dallas Mavericks,Houston Rockets,
742,15,08/02/2025 21:00,Crypto.com Arena,Los Angeles Lakers,Indiana Pacers,
743,15,09/02/2025 00:00,Kia Center,Orlando Magic,San Antonio Spurs,
744,15,09/02/2025 00:00,Capital One Arena,Washington Wizards,Atlanta Hawks,
745,15,09/02/2025 01:00,United Center,Chicago Bulls,Golden State Warriors,
746,15,09/02/2025 01:00,FedExForum,Memphis Grizzlies,Oklahoma City Thunder,
747,15,09/02/2025 01:00,Target Center,Minnesota Timberwolves,Portland Trail Blazers,
748,15,09/02/2025 01:30,Madison Square Garden,New York Knicks,Boston Celtics,
749,15,09/02/2025 02:00,Footprint Center,Phoenix Suns,Denver Nuggets,
750,15,09/02/2025 03:00,Golden 1 Center,Sacramento Kings,New Orleans Pelicans,
751,15,09/02/2025 03:30,Intuit Dome,LA Clippers,Utah Jazz,
752,15,09/02/2025 18:00,Little Caesars Arena,Detroit Pistons,Charlotte Hornets,
753,15,09/02/2025 19:00,Toyota Center,Houston Rockets,Toronto Raptors,
754,15,09/02/2025 19:00,Fiserv Forum,Milwaukee Bucks,Philadelphia 76ers,
755,15,11/02/2025 00:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Minnesota Timberwolves,
756,15,11/02/2025 00:00,Kia Center,Orlando Magic,Atlanta Hawks,
757,15,11/02/2025 00:00,Capital One Arena,Washington Wizards,San Antonio Spurs,
758,15,11/02/2025 00:30,Barclays Center,Brooklyn Nets,Charlotte Hornets,
759,15,11/02/2025 00:30,Kaseya Center,Miami Heat,Boston Celtics,
760,15,11/02/2025 01:00,Fiserv Forum,Milwaukee Bucks,Golden State Warriors,
761,15,11/02/2025 01:00,Paycom Center,Oklahoma City Thunder,New Orleans Pelicans,
762,15,11/02/2025 01:30,American Airlines Center,Dallas Mavericks,Sacramento Kings,
763,15,11/02/2025 02:00,Ball Arena,Denver Nuggets,Portland Trail Blazers,
764,15,12/02/2025 00:00,Wells Fargo Center,Philadelphia 76ers,Toronto Raptors,
765,15,12/02/2025 00:30,Gainbridge Fieldhouse,Indiana Pacers,New York Knicks,
766,15,12/02/2025 01:00,United Center,Chicago Bulls,Detroit Pistons,
767,15,12/02/2025 03:00,Footprint Center,Phoenix Suns,Memphis Grizzlies,
768,15,12/02/2025 03:30,Crypto.com Arena,Los Angeles Lakers,Utah Jazz,
769,15,13/02/2025 00:00,TD Garden,Boston Celtics,San Antonio Spurs,
770,15,13/02/2025 00:00,Kia Center,Orlando Magic,Charlotte Hornets,
771,15,13/02/2025 00:00,Capital One Arena,Washington Wizards,Indiana Pacers,
772,15,13/02/2025 00:30,Barclays Center,Brooklyn Nets,Philadelphia 76ers,
773,15,13/02/2025 00:30,Madison Square Garden,New York Knicks,Atlanta Hawks,
774,15,13/02/2025 00:30,Scotiabank Arena,Toronto Raptors,Cleveland Cavaliers,
775,15,13/02/2025 01:00,United Center,Chicago Bulls,Detroit Pistons,
776,15,13/02/2025 01:00,Target Center,Minnesota Timberwolves,Milwaukee Bucks,
777,15,13/02/2025 01:00,Smoothie King Center,New Orleans Pelicans,Sacramento Kings,
778,15,13/02/2025 01:00,Paycom Center,Oklahoma City Thunder,Miami Heat,
779,15,13/02/2025 01:30,Toyota Center,Houston Rockets,Phoenix Suns,
780,15,13/02/2025 02:00,Ball Arena,Denver Nuggets,Portland Trail Blazers,
781,15,13/02/2025 02:00,Delta Center,Utah Jazz,Los Angeles Lakers,
782,15,13/02/2025 02:30,American Airlines Center,Dallas Mavericks,Golden State Warriors,
783,15,13/02/2025 03:30,Intuit Dome,LA Clippers,Memphis Grizzlies,
784,16,14/02/2025 01:00,Toyota Center,Houston Rockets,Golden State Warriors,
785,16,14/02/2025 01:00,Smoothie King Center,New Orleans Pelicans,Sacramento Kings,
786,16,14/02/2025 01:30,American Airlines Center,Dallas Mavericks,Miami Heat,
787,16,14/02/2025 01:30,Target Center,Minnesota Timberwolves,Oklahoma City Thunder,
788,16,21/02/2025 00:00,Gainbridge Fieldhouse,Indiana Pacers,Memphis Grizzlies,
789,16,21/02/2025 00:00,Wells Fargo Center,Philadelphia 76ers,Boston Celtics,
790,16,21/02/2025 00:30,State Farm Arena,Atlanta Hawks,Orlando Magic,
791,16,21/02/2025 00:30,Barclays Center,Brooklyn Nets,Cleveland Cavaliers,
792,16,21/02/2025 00:30,Madison Square Garden,New York Knicks,Chicago Bulls,
793,16,21/02/2025 01:00,Fiserv Forum,Milwaukee Bucks,LA Clippers,
794,16,21/02/2025 02:00,Ball Arena,Denver Nuggets,Charlotte Hornets,
795,16,21/02/2025 02:30,Moody Center,San Antonio Spurs,Phoenix Suns,
796,16,21/02/2025 03:00,Moda Center,Portland Trail Blazers,Los Angeles Lakers,
797,16,22/02/2025 00:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,New York Knicks,
798,16,22/02/2025 00:00,Kia Center,Orlando Magic,Memphis Grizzlies,
799,16,22/02/2025 00:00,Capital One Arena,Washington Wizards,Milwaukee Bucks,
800,16,22/02/2025 00:30,Scotiabank Arena,Toronto Raptors,Miami Heat,
801,16,22/02/2025 01:00,Toyota Center,Houston Rockets,Minnesota Timberwolves,
802,16,22/02/2025 01:30,Moody Center,San Antonio Spurs,Detroit Pistons,
803,16,22/02/2025 02:30,American Airlines Center,Dallas Mavericks,New Orleans Pelicans,
804,16,22/02/2025 02:30,Delta Center,Utah Jazz,Oklahoma City Thunder,
805,16,22/02/2025 03:00,Golden 1 Center,Sacramento Kings,Golden State Warriors,
806,16,22/02/2025 22:00,United Center,Chicago Bulls,Phoenix Suns,
807,16,23/02/2025 00:30,Wells Fargo Center,Philadelphia 76ers,Brooklyn Nets,
808,16,23/02/2025 01:30,Ball Arena,Denver Nuggets,Los Angeles Lakers,
809,16,23/02/2025 02:30,Delta Center,Utah Jazz,Houston Rockets,
810,16,23/02/2025 03:00,Moda Center,Portland Trail Blazers,Charlotte Hornets,
811,16,23/02/2025 18:00,TD Garden,Boston Celtics,New York Knicks,
812,16,23/02/2025 20:30,Chase Center,Golden State Warriors,Dallas Mavericks,
813,16,23/02/2025 22:00,Gainbridge Fieldhouse,Indiana Pacers,LA Clippers,
814,16,23/02/2025 23:00,State Farm Arena,Atlanta Hawks,Detroit Pistons,
815,16,23/02/2025 23:00,Kia Center,Orlando Magic,Washington Wizards,
816,16,23/02/2025 23:00,Scotiabank Arena,Toronto Raptors,Phoenix Suns,
817,16,24/02/2025 00:00,Fiserv Forum,Milwaukee Bucks,Miami Heat,
818,16,24/02/2025 00:00,Smoothie King Center,New Orleans Pelicans,San Antonio Spurs,
819,16,24/02/2025 00:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Memphis Grizzlies,
820,16,24/02/2025 02:30,Target Center,Minnesota Timberwolves,Oklahoma City Thunder,
821,16,25/02/2025 00:00,Little Caesars Arena,Detroit Pistons,LA Clippers,
822,16,25/02/2025 00:00,Gainbridge Fieldhouse,Indiana Pacers,Denver Nuggets,
823,16,25/02/2025 00:00,Wells Fargo Center,Philadelphia 76ers,Chicago Bulls,
824,16,25/02/2025 00:00,Capital One Arena,Washington Wizards,Brooklyn Nets,
825,16,25/02/2025 00:30,State Farm Arena,Atlanta Hawks,Miami Heat,
826,16,25/02/2025 01:00,Paycom Center,Oklahoma City Thunder,Minnesota Timberwolves,
827,16,25/02/2025 02:00,Delta Center,Utah Jazz,Portland Trail Blazers,
828,16,25/02/2025 03:00,Golden 1 Center,Sacramento Kings,Charlotte Hornets,
829,16,26/02/2025 00:00,Scotiabank Arena,Toronto Raptors,Boston Celtics,
830,16,26/02/2025 00:30,Kia Center,Orlando Magic,Cleveland Cavaliers,
831,16,26/02/2025 01:00,Toyota Center,Houston Rockets,Milwaukee Bucks,
832,16,26/02/2025 01:00,FedExForum,Memphis Grizzlies,Phoenix Suns,
833,16,26/02/2025 01:00,Smoothie King Center,New Orleans Pelicans,San Antonio Spurs,
834,16,26/02/2025 03:00,Chase Center,Golden State Warriors,Charlotte Hornets,
835,16,26/02/2025 03:00,Crypto.com Arena,Los Angeles Lakers,Dallas Mavericks,
836,17,27/02/2025 00:00,Little Caesars Arena,Detroit Pistons,Boston Celtics,
837,17,27/02/2025 00:00,Gainbridge Fieldhouse,Indiana Pacers,Toronto Raptors,
838,17,27/02/2025 00:00,Madison Square Garden,New York Knicks,Philadelphia 76ers,
839,17,27/02/2025 00:00,Capital One Arena,Washington Wizards,Portland Trail Blazers,
840,17,27/02/2025 00:30,Barclays Center,Brooklyn Nets,Oklahoma City Thunder,
841,17,27/02/2025 00:30,Kaseya Center,Miami Heat,Atlanta Hawks,
842,17,27/02/2025 01:00,United Center,Chicago Bulls,LA Clippers,
843,17,27/02/2025 02:00,Delta Center,Utah Jazz,Sacramento Kings,
844,17,27/02/2025 02:30,Toyota Center,Houston Rockets,San Antonio Spurs,
845,17,28/02/2025 00:00,Kia Center,Orlando Magic,Golden State Warriors,
846,17,28/02/2025 00:30,Fiserv Forum,Milwaukee Bucks,Denver Nuggets,
847,17,28/02/2025 01:30,American Airlines Center,Dallas Mavericks,Charlotte Hornets,
848,17,28/02/2025 03:00,Footprint Center,Phoenix Suns,New Orleans Pelicans,
849,17,28/02/2025 03:30,Crypto.com Arena,Los Angeles Lakers,Minnesota Timberwolves,
850,17,01/03/2025 00:00,Little Caesars Arena,Detroit Pistons,Denver Nuggets,
851,17,01/03/2025 00:30,State Farm Arena,Atlanta Hawks,Oklahoma City Thunder,
852,17,01/03/2025 00:30,TD Garden,Boston Celtics,Cleveland Cavaliers,
853,17,01/03/2025 00:30,Barclays Center,Brooklyn Nets,Portland Trail Blazers,
854,17,01/03/2025 01:00,Kaseya Center,Miami Heat,Indiana Pacers,
855,17,01/03/2025 01:00,United Center,Chicago Bulls,Toronto Raptors,
856,17,01/03/2025 01:00,FedExForum,Memphis Grizzlies,New York Knicks,
857,17,01/03/2025 02:00,Footprint Center,Phoenix Suns,New Orleans Pelicans,
858,17,01/03/2025 02:30,Delta Center,Utah Jazz,Minnesota Timberwolves,
859,17,01/03/2025 03:00,Crypto.com Arena,Los Angeles Lakers,LA Clippers,
860,17,01/03/2025 23:00,Spectrum Center,Charlotte Hornets,Washington Wizards,
861,17,02/03/2025 00:00,Little Caesars Arena,Detroit Pistons,Brooklyn Nets,
862,17,02/03/2025 01:00,Toyota Center,Houston Rockets,Sacramento Kings,
863,17,02/03/2025 01:00,FedExForum,Memphis Grizzlies,San Antonio Spurs,
864,17,02/03/2025 01:30,Wells Fargo Center,Philadelphia 76ers,Golden State Warriors,
865,17,02/03/2025 01:30,American Airlines Center,Dallas Mavericks,Milwaukee Bucks,
866,17,02/03/2025 18:00,TD Garden,Boston Celtics,Denver Nuggets,
867,17,02/03/2025 20:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Portland Trail Blazers,
868,17,02/03/2025 22:00,Gainbridge Fieldhouse,Indiana Pacers,Chicago Bulls,
869,17,02/03/2025 23:00,Kaseya Center,Miami Heat,New York Knicks,
870,17,02/03/2025 23:00,Kia Center,Orlando Magic,Toronto Raptors,
871,17,03/03/2025 00:00,Frost Bank Center,San Antonio Spurs,Oklahoma City Thunder,
872,17,03/03/2025 01:00,Delta Center,Utah Jazz,New Orleans Pelicans,
873,17,03/03/2025 02:30,Footprint Center,Phoenix Suns,Minnesota Timberwolves,
874,17,03/03/2025 02:30,Crypto.com Arena,Los Angeles Lakers,LA Clippers,
875,17,04/03/2025 00:00,Spectrum Center,Charlotte Hornets,Golden State Warriors,
876,17,04/03/2025 00:00,Wells Fargo Center,Philadelphia 76ers,Portland Trail Blazers,
877,17,04/03/2025 00:30,Kaseya Center,Miami Heat,Washington Wizards,
878,17,04/03/2025 01:00,FedExForum,Memphis Grizzlies,Atlanta Hawks,
879,17,04/03/2025 01:00,Paycom Center,Oklahoma City Thunder,Houston Rockets,
880,17,04/03/2025 01:30,American Airlines Center,Dallas Mavericks,Sacramento Kings,
881,17,04/03/2025 02:30,Delta Center,Utah Jazz,Detroit Pistons,
882,17,05/03/2025 00:00,Gainbridge Fieldhouse,Indiana Pacers,Houston Rockets,
883,17,05/03/2025 00:00,Kia Center,Orlando Magic,Toronto Raptors,
884,17,05/03/2025 00:30,State Farm Arena,Atlanta Hawks,Milwaukee Bucks,
885,17,05/03/2025 00:30,Madison Square Garden,New York Knicks,Golden State Warriors,
886,17,05/03/2025 01:00,United Center,Chicago Bulls,Cleveland Cavaliers,
887,17,05/03/2025 01:00,Target Center,Minnesota Timberwolves,Philadelphia 76ers,
888,17,05/03/2025 01:30,Frost Bank Center,San Antonio Spurs,Brooklyn Nets,
889,17,05/03/2025 03:00,Footprint Center,Phoenix Suns,LA Clippers,
890,17,05/03/2025 03:30,Crypto.com Arena,Los Angeles Lakers,New Orleans Pelicans,
891,18,06/03/2025 00:00,TD Garden,Boston Celtics,Portland Trail Blazers,
892,18,06/03/2025 00:00,Spectrum Center,Charlotte Hornets,Minnesota Timberwolves,
893,18,06/03/2025 00:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Miami Heat,
894,18,06/03/2025 00:00,Capital One Arena,Washington Wizards,Utah Jazz,
895,18,06/03/2025 01:00,FedExForum,Memphis Grizzlies,Oklahoma City Thunder,
896,18,06/03/2025 02:00,Ball Arena,Denver Nuggets,Sacramento Kings,
897,18,06/03/2025 02:30,Fiserv Forum,Milwaukee Bucks,Dallas Mavericks,
898,18,06/03/2025 03:30,Intuit Dome,LA Clippers,Detroit Pistons,
899,18,07/03/2025 00:30,State Farm Arena,Atlanta Hawks,Indiana Pacers,
900,18,07/03/2025 00:30,TD Garden,Boston Celtics,Philadelphia 76ers,
901,18,07/03/2025 00:30,Barclays Center,Brooklyn Nets,Golden State Warriors,
902,18,07/03/2025 01:00,Smoothie King Center,New Orleans Pelicans,Houston Rockets,
903,18,07/03/2025 03:00,Crypto.com Arena,Los Angeles Lakers,New York Knicks,
904,18,08/03/2025 00:00,Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,
905,18,08/03/2025 00:30,Scotiabank Arena,Toronto Raptors,Utah Jazz,
906,18,08/03/2025 00:30,American Airlines Center,Dallas Mavericks,Memphis Grizzlies,
907,18,08/03/2025 01:00,Kaseya Center,Miami Heat,Minnesota Timberwolves,
908,18,08/03/2025 01:00,Paycom Center,Oklahoma City Thunder,Portland Trail Blazers,
909,18,08/03/2025 03:00,Ball Arena,Denver Nuggets,Phoenix Suns,
910,18,08/03/2025 03:00,Golden 1 Center,Sacramento Kings,San Antonio Spurs,
911,18,08/03/2025 03:30,Intuit Dome,LA Clippers,New York Knicks,
912,18,08/03/2025 23:00,Spectrum Center,Charlotte Hornets,Brooklyn Nets,
913,18,09/03/2025 00:00,Toyota Center,Houston Rockets,New Orleans Pelicans,
914,18,09/03/2025 00:30,State Farm Arena,Atlanta Hawks,Indiana Pacers,
915,18,09/03/2025 00:30,Scotiabank Arena,Toronto Raptors,Washington Wizards,
916,18,09/03/2025 01:00,Kaseya Center,Miami Heat,Chicago Bulls,
917,18,09/03/2025 01:00,Fiserv Forum,Milwaukee Bucks,Orlando Magic,
918,18,09/03/2025 01:30,TD Garden,Boston Celtics,Los Angeles Lakers,
919,18,09/03/2025 01:30,Chase Center,Golden State Warriors,Detroit Pistons,
920,18,09/03/2025 17:00,Paycom Center,Oklahoma City Thunder,Denver Nuggets,
921,18,09/03/2025 19:30,American Airlines Center,Dallas Mavericks,Phoenix Suns,
923,18,09/03/2025 23:00,Smoothie King Center,New Orleans Pelicans,Memphis Grizzlies,
924,18,09/03/2025 23:30,Wells Fargo Center,Philadelphia 76ers,Utah Jazz,
922,18,10/03/2025 00:00,Fiserv Forum,Milwaukee Bucks,Cleveland Cavaliers,
925,18,10/03/2025 00:00,Target Center,Minnesota Timberwolves,San Antonio Spurs,
926,18,10/03/2025 01:00,Moda Center,Portland Trail Blazers,Detroit Pistons,
927,18,10/03/2025 01:30,Intuit Dome,LA Clippers,Sacramento Kings,
928,18,10/03/2025 23:30,State Farm Arena,Atlanta Hawks,Philadelphia 76ers,
929,18,10/03/2025 23:30,TD Garden,Boston Celtics,Utah Jazz,
930,18,10/03/2025 23:30,Barclays Center,Brooklyn Nets,Los Angeles Lakers,
931,18,10/03/2025 23:30,Kaseya Center,Miami Heat,Charlotte Hornets,
932,18,10/03/2025 23:30,Scotiabank Arena,Toronto Raptors,Washington Wizards,
933,18,11/03/2025 00:00,United Center,Chicago Bulls,Indiana Pacers,
934,18,11/03/2025 00:00,Toyota Center,Houston Rockets,Orlando Magic,
935,18,11/03/2025 00:00,FedExForum,Memphis Grizzlies,Phoenix Suns,
936,18,11/03/2025 00:00,Paycom Center,Oklahoma City Thunder,Denver Nuggets,
937,18,11/03/2025 00:30,Frost Bank Center,San Antonio Spurs,Dallas Mavericks,
938,18,11/03/2025 02:00,Chase Center,Golden State Warriors,Portland Trail Blazers,
939,18,11/03/2025 02:30,Golden 1 Center,Sacramento Kings,New York Knicks,
940,18,11/03/2025 23:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Brooklyn Nets,
941,18,11/03/2025 23:00,Little Caesars Arena,Detroit Pistons,Washington Wizards,
942,18,11/03/2025 23:00,Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,
943,18,12/03/2025 01:30,Smoothie King Center,New Orleans Pelicans,LA Clippers,
944,19,12/03/2025 23:00,Kia Center,Orlando Magic,Chicago Bulls,
945,19,12/03/2025 23:30,State Farm Arena,Atlanta Hawks,Charlotte Hornets,
946,19,12/03/2025 23:30,TD Garden,Boston Celtics,Oklahoma City Thunder,
947,19,12/03/2025 23:30,Scotiabank Arena,Toronto Raptors,Philadelphia 76ers,
948,19,13/03/2025 00:00,Kaseya Center,Miami Heat,LA Clippers,
949,19,13/03/2025 00:00,Toyota Center,Houston Rockets,Phoenix Suns,
950,19,13/03/2025 00:00,FedExForum,Memphis Grizzlies,Utah Jazz,
951,19,13/03/2025 00:00,Frost Bank Center,San Antonio Spurs,Dallas Mavericks,
952,19,13/03/2025 02:00,Ball Arena,Denver Nuggets,Minnesota Timberwolves,
953,19,13/03/2025 02:00,Moda Center,Portland Trail Blazers,New York Knicks,
954,19,13/03/2025 23:00,Little Caesars Arena,Detroit Pistons,Washington Wizards,
955,19,13/03/2025 23:30,Fiserv Forum,Milwaukee Bucks,Los Angeles Lakers,
956,19,14/03/2025 00:00,United Center,Chicago Bulls,Brooklyn Nets,
957,19,14/03/2025 02:00,Chase Center,Golden State Warriors,Sacramento Kings,
958,19,14/03/2025 23:00,Kaseya Center,Miami Heat,Boston Celtics,
959,19,14/03/2025 23:00,Wells Fargo Center,Philadelphia 76ers,Indiana Pacers,
960,19,14/03/2025 23:30,State Farm Arena,Atlanta Hawks,LA Clippers,
961,19,15/03/2025 00:00,Toyota Center,Houston Rockets,Dallas Mavericks,
962,19,15/03/2025 00:00,FedExForum,Memphis Grizzlies,Cleveland Cavaliers,
963,19,15/03/2025 00:00,Target Center,Minnesota Timberwolves,Orlando Magic,
964,19,15/03/2025 00:00,Frost Bank Center,San Antonio Spurs,Charlotte Hornets,
965,19,15/03/2025 01:30,Ball Arena,Denver Nuggets,Los Angeles Lakers,
966,19,15/03/2025 01:30,Delta Center,Utah Jazz,Toronto Raptors,
967,19,15/03/2025 02:00,Footprint Center,Phoenix Suns,Sacramento Kings,
968,19,15/03/2025 22:00,Barclays Center,Brooklyn Nets,Boston Celtics,
969,19,15/03/2025 23:00,Little Caesars Arena,Detroit Pistons,Oklahoma City Thunder,
970,19,16/03/2025 00:00,Toyota Center,Houston Rockets,Chicago Bulls,
971,19,16/03/2025 00:00,FedExForum,Memphis Grizzlies,Miami Heat,
