Match Number,Round Number,Date,Location,Home Team,Away Team,Result
966,19,14/03/2026 02:00,Chase Center,Golden State Warriors,Minnesota Timberwolves,
967,19,14/03/2026 02:00,Moda Center,Portland Trail Blazers,Utah Jazz,
968,19,14/03/2026 02:30,Intuit Dome,LA Clippers,Chicago Bulls,
969,19,14/03/2026 17:00,Xfinity Mobile Arena,Philadelphia 76ers,Brooklyn Nets,
970,19,14/03/2026 19:00,State Farm Arena,Atlanta Hawks,Milwaukee Bucks,
971,19,14/03/2026 22:00,TD Garden,Boston Celtics,Washington Wizards,
972,19,15/03/2026 00:00,Kaseya Center,Miami Heat,Orlando Magic,
973,19,15/03/2026 00:00,Frost Bank Center,San Antonio Spurs,Charlotte Hornets,
974,19,15/03/2026 00:30,Crypto.com Arena,Los Angeles Lakers,Denver Nuggets,
975,19,15/03/2026 02:30,Intuit Dome,LA Clippers,Sacramento Kings,
976,19,15/03/2026 17:00,Paycom Center,Oklahoma City Thunder,Minnesota Timberwolves,
977,19,15/03/2026 19:30,Rocket Arena,Cleveland Cavaliers,Dallas Mavericks,
978,19,15/03/2026 19:30,Scotiabank Arena,Toronto Raptors,Detroit Pistons,
979,19,15/03/2026 19:30,Fiserv Forum,Milwaukee Bucks,Indiana Pacers,
980,19,15/03/2026 22:00,Xfinity Mobile Arena,Philadelphia 76ers,Portland Trail Blazers,
981,19,16/03/2026 00:00,Madison Square Garden,New York Knicks,Golden State Warriors,
982,19,16/03/2026 02:00,Golden 1 Center,Sacramento Kings,Utah Jazz,
983,19,16/03/2026 23:00,State Farm Arena,Atlanta Hawks,Orlando Magic,
984,19,16/03/2026 23:00,Capital One Arena,Washington Wizards,Golden State Warriors,
985,19,16/03/2026 23:30,Barclays Center,Brooklyn Nets,Portland Trail Blazers,
986,19,17/03/2026 00:00,TD Garden,Boston Celtics,Phoenix Suns,
987,19,17/03/2026 00:00,United Center,Chicago Bulls,Memphis Grizzlies,
988,19,17/03/2026 00:00,Smoothie King Center,New Orleans Pelicans,Dallas Mavericks,
989,19,17/03/2026 01:00,Toyota Center,Houston Rockets,Los Angeles Lakers,
990,19,17/03/2026 02:30,Intuit Dome,LA Clippers,San Antonio Spurs,
991,19,17/03/2026 23:00,Spectrum Center,Charlotte Hornets,Miami Heat,
992,19,17/03/2026 23:00,Kia Center,Orlando Magic,Oklahoma City Thunder,
993,19,17/03/2026 23:00,Capital One Arena,Washington Wizards,Detroit Pistons,
994,19,17/03/2026 23:30,Madison Square Garden,New York Knicks,Indiana Pacers,
995,19,18/03/2026 00:00,Fiserv Forum,Milwaukee Bucks,Cleveland Cavaliers,
996,19,18/03/2026 00:00,Target Center,Minnesota Timberwolves,Phoenix Suns,
997,19,18/03/2026 01:00,Ball Arena,Denver Nuggets,Philadelphia 76ers,
998,19,18/03/2026 03:00,Golden 1 Center,Sacramento Kings,San Antonio Spurs,
999,20,18/03/2026 23:00,TD Garden,Boston Celtics,Golden State Warriors,
1000,20,18/03/2026 23:30,Barclays Center,Brooklyn Nets,Oklahoma City Thunder,
1001,20,18/03/2026 23:30,Gainbridge Fieldhouse,Indiana Pacers,Portland Trail Blazers,
1002,20,19/03/2026 00:00,United Center,Chicago Bulls,Toronto Raptors,
1003,20,19/03/2026 00:00,FedExForum,Memphis Grizzlies,New York Knicks,
1004,20,19/03/2026 00:00,Target Center,Minnesota Timberwolves,Utah Jazz,
1005,20,19/03/2026 00:00,Smoothie King Center,New Orleans Pelicans,LA Clippers,
1006,20,19/03/2026 00:30,American Airlines Center,Dallas Mavericks,Atlanta Hawks,
1007,20,19/03/2026 01:30,Toyota Center,Houston Rockets,Los Angeles Lakers,
1008,20,19/03/2026 23:00,Spectrum Center,Charlotte Hornets,Orlando Magic,
1009,20,19/03/2026 23:00,Capital One Arena,Washington Wizards,Detroit Pistons,
1010,20,20/03/2026 00:00,Kaseya Center,Miami Heat,Los Angeles Lakers,
1011,20,20/03/2026 00:00,United Center,Chicago Bulls,Cleveland Cavaliers,
1012,20,20/03/2026 00:00,Smoothie King Center,New Orleans Pelicans,LA Clippers,
1013,20,20/03/2026 00:00,Frost Bank Center,San Antonio Spurs,Phoenix Suns,
1014,20,20/03/2026 01:00,Delta Center,Utah Jazz,Milwaukee Bucks,
1015,20,20/03/2026 02:00,Golden 1 Center,Sacramento Kings,Philadelphia 76ers,
1016,20,20/03/2026 23:30,Barclays Center,Brooklyn Nets,New York Knicks,
1017,20,20/03/2026 23:30,Little Caesars Arena,Detroit Pistons,Golden State Warriors,
1018,20,21/03/2026 00:00,Toyota Center,Houston Rockets,Atlanta Hawks,
1019,20,21/03/2026 00:00,FedExForum,Memphis Grizzlies,Boston Celtics,
1020,20,21/03/2026 00:00,Target Center,Minnesota Timberwolves,Portland Trail Blazers,
1021,20,21/03/2026 01:00,Ball Arena,Denver Nuggets,Toronto Raptors,
1022,20,21/03/2026 21:00,Capital One Arena,Washington Wizards,Oklahoma City Thunder,
1023,20,21/03/2026 23:00,Spectrum Center,Charlotte Hornets,Memphis Grizzlies,
1024,20,21/03/2026 23:00,Kia Center,Orlando Magic,Los Angeles Lakers,
1025,20,21/03/2026 23:00,Smoothie King Center,New Orleans Pelicans,Cleveland Cavaliers,
1026,20,22/03/2026 00:00,State Farm Arena,Atlanta Hawks,Golden State Warriors,
1027,20,22/03/2026 00:00,Toyota Center,Houston Rockets,Miami Heat,
1028,20,22/03/2026 00:00,Frost Bank Center,San Antonio Spurs,Indiana Pacers,
1029,20,22/03/2026 00:30,American Airlines Center,Dallas Mavericks,LA Clippers,
1030,20,22/03/2026 01:30,Delta Center,Utah Jazz,Philadelphia 76ers,
1031,20,22/03/2026 02:00,Mortgage Matchup Center,Phoenix Suns,Milwaukee Bucks,
1032,20,22/03/2026 21:00,Ball Arena,Denver Nuggets,Portland Trail Blazers,
1033,20,22/03/2026 22:00,Golden 1 Center,Sacramento Kings,Brooklyn Nets,
1034,20,22/03/2026 23:30,Madison Square Garden,New York Knicks,Washington Wizards,
1035,20,23/03/2026 00:00,TD Garden,Boston Celtics,Minnesota Timberwolves,
1036,20,23/03/2026 01:00,Mortgage Matchup Center,Phoenix Suns,Toronto Raptors,
1037,20,23/03/2026 23:00,State Farm Arena,Atlanta Hawks,Memphis Grizzlies,
1038,20,23/03/2026 23:00,Little Caesars Arena,Detroit Pistons,Los Angeles Lakers,
1039,20,23/03/2026 23:00,Kia Center,Orlando Magic,Indiana Pacers,
1040,20,23/03/2026 23:00,Xfinity Mobile Arena,Philadelphia 76ers,Oklahoma City Thunder,
1041,20,23/03/2026 23:30,Kaseya Center,Miami Heat,San Antonio Spurs,
1042,20,24/03/2026 00:00,United Center,Chicago Bulls,Houston Rockets,
1043,20,24/03/2026 01:00,Delta Center,Utah Jazz,Toronto Raptors,
1044,20,24/03/2026 01:30,American Airlines Center,Dallas Mavericks,Golden State Warriors,
1045,20,24/03/2026 02:00,Moda Center,Portland Trail Blazers,Brooklyn Nets,
1046,20,24/03/2026 02:30,Intuit Dome,LA Clippers,Milwaukee Bucks,
1047,20,24/03/2026 23:00,Spectrum Center,Charlotte Hornets,Sacramento Kings,
1048,20,24/03/2026 23:30,Madison Square Garden,New York Knicks,New Orleans Pelicans,
1049,20,25/03/2026 00:00,Rocket Arena,Cleveland Cavaliers,Orlando Magic,
1050,20,25/03/2026 03:00,Mortgage Matchup Center,Phoenix Suns,Denver Nuggets,
1051,21,25/03/2026 23:00,Little Caesars Arena,Detroit Pistons,Atlanta Hawks,
1052,21,25/03/2026 23:00,Gainbridge Fieldhouse,Indiana Pacers,Los Angeles Lakers,
1053,21,25/03/2026 23:00,Xfinity Mobile Arena,Philadelphia 76ers,Chicago Bulls,
1054,21,25/03/2026 23:30,TD Garden,Boston Celtics,Oklahoma City Thunder,
1055,21,25/03/2026 23:30,Rocket Arena,Cleveland Cavaliers,Miami Heat,
1056,21,26/03/2026 00:00,FedExForum,Memphis Grizzlies,San Antonio Spurs,
1057,21,26/03/2026 01:00,Delta Center,Utah Jazz,Washington Wizards,
1058,21,26/03/2026 01:30,Target Center,Minnesota Timberwolves,Houston Rockets,
1059,21,26/03/2026 02:00,Ball Arena,Denver Nuggets,Dallas Mavericks,
1060,21,26/03/2026 02:00,Chase Center,Golden State Warriors,Brooklyn Nets,
1061,21,26/03/2026 02:00,Moda Center,Portland Trail Blazers,Milwaukee Bucks,
1062,21,26/03/2026 02:30,Intuit Dome,LA Clippers,Toronto Raptors,
1063,21,26/03/2026 23:00,Spectrum Center,Charlotte Hornets,New York Knicks,
1064,21,26/03/2026 23:00,Little Caesars Arena,Detroit Pistons,New Orleans Pelicans,
1065,21,26/03/2026 23:00,Kia Center,Orlando Magic,Sacramento Kings,
1066,21,27/03/2026 23:00,Gainbridge Fieldhouse,Indiana Pacers,LA Clippers,
1067,21,27/03/2026 23:30,TD Garden,Boston Celtics,Atlanta Hawks,
1068,21,27/03/2026 23:30,Rocket Arena,Cleveland Cavaliers,Miami Heat,
1069,21,28/03/2026 00:00,FedExForum,Memphis Grizzlies,Houston Rockets,
1070,21,28/03/2026 00:00,Paycom Center,Oklahoma City Thunder,Chicago Bulls,
1071,21,28/03/2026 00:30,Scotiabank Arena,Toronto Raptors,New Orleans Pelicans,
1072,21,28/03/2026 01:00,Ball Arena,Denver Nuggets,Utah Jazz,
1073,21,28/03/2026 02:00,Chase Center,Golden State Warriors,Washington Wizards,
1074,21,28/03/2026 02:00,Moda Center,Portland Trail Blazers,Dallas Mavericks,
1075,21,28/03/2026 02:30,Crypto.com Arena,Los Angeles Lakers,Brooklyn Nets,
1076,21,28/03/2026 19:00,Fiserv Forum,Milwaukee Bucks,San Antonio Spurs,
1077,21,28/03/2026 22:00,Spectrum Center,Charlotte Hornets,Philadelphia 76ers,
1078,21,28/03/2026 23:30,State Farm Arena,Atlanta Hawks,Sacramento Kings,
1079,21,29/03/2026 00:00,FedExForum,Memphis Grizzlies,Chicago Bulls,
1080,21,29/03/2026 00:00,Target Center,Minnesota Timberwolves,Detroit Pistons,
1081,21,29/03/2026 02:00,Mortgage Matchup Center,Phoenix Suns,Utah Jazz,
1082,21,29/03/2026 19:30,Fiserv Forum,Milwaukee Bucks,LA Clippers,
1083,21,29/03/2026 21:00,Gainbridge Fieldhouse,Indiana Pacers,Miami Heat,
1084,21,29/03/2026 22:00,Barclays Center,Brooklyn Nets,Sacramento Kings,
1085,21,29/03/2026 22:00,Spectrum Center,Charlotte Hornets,Boston Celtics,
1086,21,29/03/2026 22:00,Scotiabank Arena,Toronto Raptors,Orlando Magic,
1087,21,29/03/2026 22:00,Moda Center,Portland Trail Blazers,Washington Wizards,
1088,21,29/03/2026 23:00,Smoothie King Center,New Orleans Pelicans,Houston Rockets,
1089,21,29/03/2026 23:30,Paycom Center,Oklahoma City Thunder,New York Knicks,
1090,21,30/03/2026 02:00,Ball Arena,Denver Nuggets,Golden State Warriors,
1091,21,30/03/2026 23:00,Kaseya Center,Miami Heat,Philadelphia 76ers,
1092,21,30/03/2026 23:30,State Farm Arena,Atlanta Hawks,Boston Celtics,
1093,21,31/03/2026 00:00,FedExForum,Memphis Grizzlies,Phoenix Suns,
1094,21,31/03/2026 00:00,Frost Bank Center,San Antonio Spurs,Chicago Bulls,
1095,21,31/03/2026 00:30,American Airlines Center,Dallas Mavericks,Minnesota Timberwolves,
1096,21,31/03/2026 01:00,Delta Center,Utah Jazz,Cleveland Cavaliers,
1097,21,31/03/2026 01:30,Paycom Center,Oklahoma City Thunder,Detroit Pistons,
1098,21,31/03/2026 02:00,Crypto.com Arena,Los Angeles Lakers,Washington Wizards,
1099,21,31/03/2026 23:00,Kia Center,Orlando Magic,Phoenix Suns,
1100,21,31/03/2026 23:30,Barclays Center,Brooklyn Nets,Charlotte Hornets,
1101,21,01/04/2026 00:00,Little Caesars Arena,Detroit Pistons,Toronto Raptors,
1102,21,01/04/2026 00:00,Toyota Center,Houston Rockets,New York Knicks,
1103,21,01/04/2026 02:30,Crypto.com Arena,Los Angeles Lakers,Cleveland Cavaliers,
1104,21,01/04/2026 03:00,Intuit Dome,LA Clippers,Portland Trail Blazers,
1105,22,01/04/2026 23:00,Capital One Arena,Washington Wizards,Philadelphia 76ers,
1106,22,01/04/2026 23:30,Kaseya Center,Miami Heat,Boston Celtics,
1107,22,01/04/2026 23:30,Kia Center,Orlando Magic,Atlanta Hawks,
1108,22,02/04/2026 00:00,Scotiabank Arena,Toronto Raptors,Sacramento Kings,
1109,22,02/04/2026 00:00,United Center,Chicago Bulls,Indiana Pacers,
1110,22,02/04/2026 00:00,Toyota Center,Houston Rockets,Milwaukee Bucks,
1111,22,02/04/2026 00:00,FedExForum,Memphis Grizzlies,Dallas Mavericks,
1112,22,02/04/2026 01:00,Delta Center,Utah Jazz,Denver Nuggets,
1113,22,02/04/2026 02:00,Chase Center,Golden State Warriors,San Antonio Spurs,
1114,22,02/04/2026 23:00,Spectrum Center,Charlotte Hornets,Phoenix Suns,
1115,22,02/04/2026 23:00,Little Caesars Arena,Detroit Pistons,Minnesota Timberwolves,
1116,22,02/04/2026 23:30,Paycom Center,Oklahoma City Thunder,Los Angeles Lakers,
1117,22,03/04/2026 02:00,Chase Center,Golden State Warriors,Cleveland Cavaliers,
1118,22,03/04/2026 02:00,Moda Center,Portland Trail Blazers,New Orleans Pelicans,
1119,22,03/04/2026 02:30,Intuit Dome,LA Clippers,San Antonio Spurs,
1120,22,03/04/2026 23:00,Spectrum Center,Charlotte Hornets,Indiana Pacers,
1121,22,03/04/2026 23:00,Xfinity Mobile Arena,Philadelphia 76ers,Minnesota Timberwolves,
1122,22,03/04/2026 23:30,Barclays Center,Brooklyn Nets,Atlanta Hawks,
1123,22,03/04/2026 23:30,Madison Square Garden,New York Knicks,Chicago Bulls,
1124,22,04/04/2026 00:00,Toyota Center,Houston Rockets,Utah Jazz,
1125,22,04/04/2026 00:00,FedExForum,Memphis Grizzlies,Toronto Raptors,
1126,22,04/04/2026 00:00,Fiserv Forum,Milwaukee Bucks,Boston Celtics,
1127,22,04/04/2026 00:30,American Airlines Center,Dallas Mavericks,Orlando Magic,
1128,22,04/04/2026 02:00,Golden 1 Center,Sacramento Kings,New Orleans Pelicans,
1129,22,04/04/2026 19:00,Kaseya Center,Miami Heat,Washington Wizards,
1130,22,04/04/2026 19:00,Ball Arena,Denver Nuggets,San Antonio Spurs,
1131,22,04/04/2026 23:00,Xfinity Mobile Arena,Philadelphia 76ers,Detroit Pistons,
1132,22,05/04/2026 19:30,TD Garden,Boston Celtics,Toronto Raptors,
1133,22,05/04/2026 19:30,Barclays Center,Brooklyn Nets,Washington Wizards,
1134,22,05/04/2026 19:30,United Center,Chicago Bulls,Phoenix Suns,
1135,22,05/04/2026 19:30,Fiserv Forum,Milwaukee Bucks,Memphis Grizzlies,
1136,22,05/04/2026 22:00,Rocket Arena,Cleveland Cavaliers,Indiana Pacers,
1137,22,05/04/2026 23:00,Target Center,Minnesota Timberwolves,Charlotte Hornets,
1138,22,05/04/2026 23:00,Smoothie King Center,New Orleans Pelicans,Orlando Magic,
1139,22,05/04/2026 23:00,Paycom Center,Oklahoma City Thunder,Utah Jazz,
1140,22,05/04/2026 23:30,American Airlines Center,Dallas Mavericks,Los Angeles Lakers,
1141,22,06/04/2026 01:00,Golden 1 Center,Sacramento Kings,LA Clippers,
1142,22,06/04/2026 02:00,Chase Center,Golden State Warriors,Houston Rockets,
1143,22,06/04/2026 23:00,State Farm Arena,Atlanta Hawks,New York Knicks,
1144,22,06/04/2026 23:00,Kia Center,Orlando Magic,Detroit Pistons,
1145,22,07/04/2026 00:00,FedExForum,Memphis Grizzlies,Cleveland Cavaliers,
1146,22,07/04/2026 00:00,Frost Bank Center,San Antonio Spurs,Philadelphia 76ers,
1147,22,07/04/2026 01:00,Ball Arena,Denver Nuggets,Portland Trail Blazers,
1148,22,07/04/2026 23:00,Capital One Arena,Washington Wizards,Chicago Bulls,
1149,22,07/04/2026 23:30,TD Garden,Boston Celtics,Charlotte Hornets,
1150,22,07/04/2026 23:30,Barclays Center,Brooklyn Nets,Milwaukee Bucks,
1151,22,07/04/2026 23:30,Scotiabank Arena,Toronto Raptors,Miami Heat,
1152,22,08/04/2026 00:00,Gainbridge Fieldhouse,Indiana Pacers,Minnesota Timberwolves,
1153,22,08/04/2026 00:00,Smoothie King Center,New Orleans Pelicans,Utah Jazz,
1154,22,08/04/2026 02:00,Chase Center,Golden State Warriors,Sacramento Kings,
1155,22,08/04/2026 02:30,Crypto.com Arena,Los Angeles Lakers,Oklahoma City Thunder,
1156,22,08/04/2026 02:30,Intuit Dome,LA Clippers,Dallas Mavericks,
1157,22,08/04/2026 03:00,Mortgage Matchup Center,Phoenix Suns,Houston Rockets,
1158,23,08/04/2026 23:00,Rocket Arena,Cleveland Cavaliers,Atlanta Hawks,
1159,23,08/04/2026 23:00,Kia Center,Orlando Magic,Minnesota Timberwolves,
1160,23,08/04/2026 23:30,Little Caesars Arena,Detroit Pistons,Milwaukee Bucks,
1161,23,09/04/2026 00:00,Frost Bank Center,San Antonio Spurs,Portland Trail Blazers,
1162,23,09/04/2026 01:00,Ball Arena,Denver Nuggets,Memphis Grizzlies,
1163,23,09/04/2026 02:00,Intuit Dome,LA Clippers,Oklahoma City Thunder,
1164,23,09/04/2026 02:00,Mortgage Matchup Center,Phoenix Suns,Dallas Mavericks,
1165,23,09/04/2026 23:00,Scotiabank Arena,Toronto Raptors,Miami Heat,
1166,23,09/04/2026 23:00,Capital One Arena,Washington Wizards,Chicago Bulls,
1167,23,09/04/2026 23:30,Barclays Center,Brooklyn Nets,Indiana Pacers,
1168,23,09/04/2026 23:30,Madison Square Garden,New York Knicks,Boston Celtics,
1169,23,10/04/2026 00:00,Toyota Center,Houston Rockets,Philadelphia 76ers,
1170,23,10/04/2026 02:00,Chase Center,Golden State Warriors,Los Angeles Lakers,
1171,23,10/04/2026 23:00,Spectrum Center,Charlotte Hornets,Detroit Pistons,
1172,23,10/04/2026 23:00,Capital One Arena,Washington Wizards,Miami Heat,
1173,23,10/04/2026 23:30,State Farm Arena,Atlanta Hawks,Cleveland Cavaliers,
1174,23,10/04/2026 23:30,TD Garden,Boston Celtics,New Orleans Pelicans,
1175,23,10/04/2026 23:30,Gainbridge Fieldhouse,Indiana Pacers,Philadelphia 76ers,
1176,23,10/04/2026 23:30,Madison Square Garden,New York Knicks,Toronto Raptors,
1177,23,11/04/2026 00:00,United Center,Chicago Bulls,Orlando Magic,
1178,23,11/04/2026 00:00,Toyota Center,Houston Rockets,Minnesota Timberwolves,
1179,23,11/04/2026 00:00,Fiserv Forum,Milwaukee Bucks,Brooklyn Nets,
1180,23,11/04/2026 00:00,Frost Bank Center,San Antonio Spurs,Dallas Mavericks,
1181,23,11/04/2026 01:30,Delta Center,Utah Jazz,Memphis Grizzlies,
1182,23,11/04/2026 02:00,Ball Arena,Denver Nuggets,Oklahoma City Thunder,
1183,23,11/04/2026 02:00,Moda Center,Portland Trail Blazers,LA Clippers,
1184,23,11/04/2026 02:00,Golden 1 Center,Sacramento Kings,Golden State Warriors,
1185,23,11/04/2026 02:30,Crypto.com Arena,Los Angeles Lakers,Phoenix Suns,
1186,23,12/04/2026 22:00,TD Garden,Boston Celtics,Orlando Magic,
1187,23,12/04/2026 22:00,Rocket Arena,Cleveland Cavaliers,Washington Wizards,
1188,23,12/04/2026 22:00,Gainbridge Fieldhouse,Indiana Pacers,Detroit Pistons,
1189,23,12/04/2026 22:00,Kaseya Center,Miami Heat,Atlanta Hawks,
1190,23,12/04/2026 22:00,Madison Square Garden,New York Knicks,Charlotte Hornets,
1191,23,12/04/2026 22:00,Xfinity Mobile Arena,Philadelphia 76ers,Milwaukee Bucks,
1192,23,12/04/2026 22:00,Scotiabank Arena,Toronto Raptors,Brooklyn Nets,
1193,23,13/04/2026 00:30,American Airlines Center,Dallas Mavericks,Chicago Bulls,
1194,23,13/04/2026 00:30,Toyota Center,Houston Rockets,Memphis Grizzlies,
1195,23,13/04/2026 00:30,Target Center,Minnesota Timberwolves,New Orleans Pelicans,
1196,23,13/04/2026 00:30,Paycom Center,Oklahoma City Thunder,Phoenix Suns,
1197,23,13/04/2026 00:30,Frost Bank Center,San Antonio Spurs,Denver Nuggets,
1198,23,13/04/2026 00:30,Crypto.com Arena,Los Angeles Lakers,Utah Jazz,
1199,23,13/04/2026 00:30,Intuit Dome,LA Clippers,Golden State Warriors,
1200,23,13/04/2026 00:30,Moda Center,Portland Trail Blazers,Sacramento Kings,
